Store 13;Customer 26;76587;Clothing;13/09/2007 16:37;7;87,7;792
Store 11;Customer 718;14487;Health;28/07/2006 20:54;3;79,5;793
Store 08;Customer 807;28260;Electronics;15/06/2007 15:14;8;48,1;794
Store 08;Customer 919;13344;Home/Garden;19/02/2008 21:07;5;58,8;795
Store 06;Customer 189;61709;Health;26/08/2008 03:53;4;86,3;796
Store 11;Customer 1458;50946;Electronics;29/12/2005 15:00;5;17,3;797
Store 11;Customer 1955;85637;Electronics;20/02/2005 18:45;9;48,3;798
Store 10;Customer 245;18493;Clothing;20/10/2006 19:48;3;14,5;799
Store 02;Customer 449;49965;Books;29/12/2007 05:17;5;20,6;800
Store 09;Customer 1176;58369;Movies;12/11/2006 22:16;5;57,8;801
Store 07;Customer 597;92971;Toys;19/11/2008 15:48;5;44,6;802
Store 09;Customer 858;93884;Clothing;28/06/2007 10:17;3;60,7;803
Store 06;Customer 297;13486;Health;27/09/2008 14:18;1;54,8;804
Store 11;Customer 1347;77035;Sports;24/02/2008 08:28;5;77,6;805
Store 06;Customer 1233;91374;Books;13/03/2007 11:04;1;48,7;806
Store 11;Customer 29;46145;Health;27/05/2007 15:34;9;20,7;807
Store 05;Customer 941;91416;Sports;07/02/2005 06:53;3;85,3;808
Store 11;Customer 1498;99124;Books;01/08/2008 11:03;5;91,7;809
Store 06;Customer 92;31487;Clothing;19/02/2008 15:41;5;28,5;810
Store 10;Customer 1345;94096;Sports;07/10/2007 08:03;3;11;811
Store 10;Customer 412;57159;Toys;30/03/2005 05:42;3;12,1;812
Store 06;Customer 175;45427;Health;23/06/2007 09:29;2;45,9;813
Store 07;Customer 1535;98287;Sports;16/08/2006 19:32;3;91;814
Store 15;Customer 128;84802;Health;28/09/2005 21:07;8;83,2;815
Store 04;Customer 1614;15083;Health;03/03/2006 22:12;4;83,8;816
Store 06;Customer 332;54877;Movies;12/08/2007 16:27;1;66,2;817
Store 01;Customer 11;58731;Movies;22/04/2005 18:50;1;34,5;818
Store 05;Customer 1346;10154;Home/Garden;25/11/2007 04:57;6;87,1;819
Store 11;Customer 1831;18176;Toys;10/03/2006 11:40;7;19,7;820
Store 04;Customer 1738;15743;Home/Garden;15/01/2008 12:14;5;87,3;821
Store 10;Customer 1078;11894;Electronics;29/03/2006 12:41;4;69,5;822
Store 12;Customer 712;28769;Sports;12/08/2005 13:33;9;89,2;823
Store 14;Customer 1206;50956;Home/Garden;24/11/2008 01:53;1;35,9;824
Store 15;Customer 383;65579;Home/Garden;07/01/2006 16:25;4;76,4;825
Store 12;Customer 1012;66915;Electronics;04/05/2008 13:30;1;31,2;826
Store 07;Customer 1384;53948;Toys;03/07/2007 07:34;9;74,4;827
Store 10;Customer 189;23200;Toys;29/09/2006 15:20;1;35,6;828
Store 01;Customer 835;67257;Sports;17/08/2005 00:40;1;92;829
Store 03;Customer 1361;15740;Home/Garden;28/07/2008 15:08;1;38,6;830
Store 13;Customer 455;37775;Clothing;22/09/2006 20:30;5;49,2;831
Store 02;Customer 1483;36028;Movies;28/04/2007 14:20;1;23,8;832
Store 03;Customer 1247;50015;Clothing;04/05/2005 23:58;9;87,1;833
Store 07;Customer 1337;70403;Toys;27/04/2007 00:40;3;58,9;834
Store 01;Customer 494;91883;Toys;20/07/2006 15:42;7;92,2;835
Store 04;Customer 1092;50004;Electronics;19/02/2007 12:38;6;41,3;836
Store 13;Customer 770;40874;Toys;22/07/2007 22:19;7;49;837
Store 01;Customer 1705;22548;Movies;24/03/2008 01:34;1;43,6;838
Store 06;Customer 1450;40898;Books;08/09/2005 23:56;9;53,5;839
Store 12;Customer 1986;41560;Health;13/01/2007 09:07;3;91,1;840
Store 07;Customer 256;69291;Sports;08/03/2008 08:08;8;49,7;841
Store 11;Customer 864;89572;Health;23/05/2008 20:43;2;98,3;842
Store 09;Customer 1475;34971;Clothing;02/08/2007 14:52;3;20,7;843
Store 03;Customer 1780;93028;Health;03/06/2008 19:16;3;96,9;844
Store 15;Customer 1769;26831;Toys;06/04/2008 01:49;4;33;845
Store 10;Customer 1983;50715;Toys;17/07/2005 02:29;6;52,9;846
Store 15;Customer 1416;46657;Home/Garden;16/11/2006 08:22;3;22,7;847
Store 14;Customer 1444;82612;Home/Garden;05/05/2005 14:58;2;49,9;848
Store 11;Customer 963;74390;Home/Garden;20/08/2007 17:19;1;48;849
Store 08;Customer 1520;40169;Clothing;17/11/2005 09:47;8;56,2;850
Store 04;Customer 1957;64021;Books;24/01/2008 13:57;9;84,6;851
Store 03;Customer 358;84227;Clothing;16/04/2007 00:00;3;68,4;852
Store 05;Customer 181;32469;Toys;06/08/2008 19:43;5;40,4;853
Store 03;Customer 690;68886;Home/Garden;07/04/2005 16:05;7;59,7;854
Store 14;Customer 1922;13411;Books;05/05/2006 23:29;3;12,1;855
Store 15;Customer 1900;96992;Home/Garden;01/05/2006 21:49;6;84,7;856
Store 10;Customer 960;80998;Home/Garden;17/02/2007 10:15;9;71,2;857
Store 05;Customer 977;33947;Clothing;19/02/2005 04:59;9;90,2;858
Store 05;Customer 1704;31297;Health;27/02/2008 20:32;9;91,4;859
Store 04;Customer 550;70093;Home/Garden;30/01/2006 17:00;2;73,3;860
Store 05;Customer 1164;51692;Clothing;26/01/2007 18:53;3;80,3;861
Store 01;Customer 1108;68472;Health;28/06/2006 10:32;9;36,4;862
Store 11;Customer 1874;71107;Toys;18/07/2008 15:59;2;87,4;863
Store 10;Customer 1623;32580;Clothing;18/01/2006 16:40;4;31,9;864
Store 05;Customer 427;14628;Home/Garden;18/04/2007 04:01;3;59,7;865
Store 13;Customer 591;42082;Health;12/04/2007 07:14;1;93,5;866
Store 14;Customer 670;44108;Health;30/03/2005 12:48;9;89,3;867
Store 02;Customer 738;84376;Clothing;17/03/2005 08:02;7;66,3;868
Store 14;Customer 1181;15863;Sports;06/02/2008 09:16;1;91;869
Store 01;Customer 1688;49947;Home/Garden;27/04/2008 16:45;7;92,1;870
Store 09;Customer 1613;51582;Health;16/05/2008 10:06;5;25,7;871
Store 15;Customer 834;33654;Clothing;21/04/2008 07:41;8;30,9;872
Store 01;Customer 898;92092;Clothing;22/06/2007 00:25;7;68,4;873
Store 14;Customer 631;10158;Health;09/04/2006 09:48;5;15,4;874
Store 06;Customer 1822;61698;Toys;23/03/2007 06:30;5;11,5;875
Store 14;Customer 392;90485;Toys;05/03/2008 03:48;3;94,7;876
Store 13;Customer 21;37209;Health;04/07/2007 09:27;6;32,7;877
Store 11;Customer 1462;48660;Books;21/09/2007 14:27;1;40,4;878
Store 03;Customer 1219;97331;Clothing;27/02/2006 00:01;6;77;879
Store 01;Customer 1278;90672;Toys;13/08/2007 18:20;6;80,5;880
Store 13;Customer 202;76858;Clothing;29/10/2007 00:45;7;73,9;881
Store 02;Customer 1624;67159;Clothing;15/07/2005 08:45;3;87,4;882
Store 06;Customer 1502;79508;Electronics;10/07/2008 01:52;8;88,9;883
Store 04;Customer 75;74830;Sports;15/04/2008 14:31;3;45,2;884
Store 01;Customer 6;86426;Health;08/09/2007 01:16;4;16,3;885
Store 04;Customer 901;48546;Home/Garden;04/04/2008 11:07;1;12,3;886
Store 15;Customer 28;28145;Electronics;26/10/2007 16:22;8;70;887
Store 14;Customer 1231;50316;Clothing;03/01/2008 21:42;3;46,5;888
Store 02;Customer 1350;27821;Toys;14/11/2007 07:46;1;22,5;889
Store 08;Customer 1987;57986;Electronics;21/09/2006 17:14;6;46,3;890
Store 12;Customer 555;12610;Home/Garden;02/07/2006 12:09;2;81,4;891
Store 09;Customer 702;51015;Books;20/08/2007 13:36;3;96,4;892
Store 03;Customer 1807;52223;Sports;25/05/2005 08:00;8;11,4;893
Store 10;Customer 1296;59757;Toys;08/11/2007 06:44;6;44,3;894
Store 08;Customer 1674;39036;Sports;12/10/2005 03:36;6;13;895
Store 06;Customer 1017;27609;Electronics;27/05/2006 19:46;9;18,6;896
Store 05;Customer 1730;11015;Health;11/07/2006 07:13;2;22,7;897
Store 05;Customer 554;75261;Health;23/04/2007 17:11;9;10,7;898
Store 09;Customer 1853;50786;Electronics;25/10/2005 04:36;4;73,3;899
Store 09;Customer 1830;16927;Sports;21/02/2007 13:47;9;30,4;900
Store 02;Customer 1417;11765;Books;20/08/2008 06:54;5;58,3;901
Store 06;Customer 1153;94664;Books;15/10/2007 07:14;7;44,8;902
Store 06;Customer 587;67432;Toys;12/08/2008 15:40;1;66,8;903
Store 13;Customer 961;71989;Home/Garden;15/06/2008 00:50;7;75,5;904
Store 11;Customer 1234;71754;Clothing;10/08/2005 06:17;3;18,4;905
Store 07;Customer 52;43471;Home/Garden;25/10/2005 15:29;1;72,8;906
Store 12;Customer 166;73623;Health;26/03/2008 02:32;1;74,3;907
Store 03;Customer 1068;38510;Movies;27/08/2006 15:56;7;23,8;908
Store 09;Customer 757;94022;Toys;21/09/2008 03:43;7;46,8;909
Store 09;Customer 1688;84064;Home/Garden;25/11/2008 16:10;6;42;910
Store 09;Customer 1302;97308;Home/Garden;07/04/2005 10:30;3;65,2;911
Store 02;Customer 945;46771;Health;21/10/2007 18:30;3;21,3;912
Store 03;Customer 213;17980;Sports;25/01/2007 15:47;3;88,4;913
Store 01;Customer 536;86586;Home/Garden;18/09/2006 05:15;4;87,9;914
Store 05;Customer 1537;26122;Clothing;12/07/2008 19:27;4;29,5;915
Store 01;Customer 1032;54246;Electronics;23/05/2006 17:37;4;53;916
Store 12;Customer 321;11089;Home/Garden;08/11/2006 21:12;2;27,4;917
Store 14;Customer 53;63389;Sports;23/09/2005 12:28;3;94,8;918
Store 01;Customer 1546;27824;Movies;17/12/2005 06:20;5;78,8;919
Store 07;Customer 1716;65283;Toys;24/10/2005 03:31;9;85,2;920
Store 15;Customer 1877;20867;Home/Garden;09/08/2008 12:44;6;45,5;921
Store 06;Customer 1117;26250;Health;09/03/2007 15:32;3;15,7;922
Store 11;Customer 597;14709;Sports;17/01/2006 03:50;1;57,8;923
Store 15;Customer 1831;47188;Home/Garden;02/10/2008 22:35;6;62,1;924
Store 13;Customer 1586;81814;Home/Garden;29/09/2008 08:44;8;52,2;925
Store 02;Customer 1049;69006;Books;29/12/2005 19:10;8;46,2;926
Store 10;Customer 1732;83006;Health;01/04/2005 15:51;9;86,3;927
Store 14;Customer 677;81407;Electronics;17/05/2007 18:49;8;46;928
Store 15;Customer 1030;56633;Toys;17/02/2008 18:41;1;57,7;929
Store 06;Customer 879;63766;Clothing;17/07/2007 22:09;3;53,8;930
Store 05;Customer 1441;39618;Home/Garden;13/06/2007 13:40;3;87,6;931
Store 12;Customer 1733;24718;Toys;16/08/2005 15:01;7;83,1;932
Store 10;Customer 1433;25655;Movies;16/05/2007 09:07;7;69,8;933
Store 09;Customer 1592;15278;Clothing;08/05/2007 21:46;1;88,8;934
Store 13;Customer 1192;30373;Electronics;19/05/2007 02:34;2;57,4;935
Store 10;Customer 1443;66730;Books;25/09/2008 17:42;5;76;936
Store 10;Customer 1732;60841;Home/Garden;21/09/2005 17:08;4;88,8;937
Store 01;Customer 908;39596;Books;01/08/2005 09:15;7;78;938
Store 02;Customer 1199;23503;Movies;29/05/2008 15:11;9;81,7;939
Store 03;Customer 979;34292;Health;18/03/2008 20:01;5;12,3;940
Store 09;Customer 1567;14057;Sports;17/07/2008 14:08;9;32,2;941
Store 12;Customer 1737;90019;Electronics;07/05/2007 23:45;6;91;942
Store 10;Customer 1028;29488;Electronics;05/07/2007 14:06;8;55,1;943
Store 01;Customer 1344;82912;Movies;25/12/2007 23:46;8;15,7;944
Store 10;Customer 535;96432;Toys;09/06/2007 12:23;4;64,8;945
Store 14;Customer 131;70134;Home/Garden;08/07/2007 09:16;2;83,8;946
Store 10;Customer 370;87245;Toys;11/08/2007 04:05;9;71,9;947
Store 06;Customer 258;94320;Toys;23/11/2008 14:23;8;30,2;948
Store 11;Customer 1210;38288;Sports;10/02/2006 16:05;6;81,8;949
Store 10;Customer 996;34187;Clothing;07/05/2005 15:36;7;71,1;950
Store 14;Customer 225;77795;Health;04/05/2006 11:24;9;84,2;951
Store 01;Customer 1421;97818;Sports;10/11/2006 05:11;8;79,5;952
Store 15;Customer 545;62061;Health;03/12/2007 14:46;4;81,4;953
Store 12;Customer 436;39625;Sports;11/10/2007 13:13;8;41,6;954
Store 01;Customer 1850;13052;Health;15/11/2007 14:44;6;16,1;955
Store 07;Customer 69;30775;Books;02/12/2007 08:02;8;18,6;956
Store 09;Customer 264;76037;Movies;28/05/2007 03:16;7;34,5;957
Store 14;Customer 787;34655;Sports;24/07/2008 12:26;5;69;958
Store 08;Customer 947;67182;Sports;12/11/2007 16:46;8;87;959
Store 10;Customer 1951;60249;Health;22/09/2005 04:52;2;41,9;960
Store 05;Customer 268;59697;Electronics;14/12/2007 19:34;7;11,6;961
Store 06;Customer 1970;91474;Toys;30/08/2005 18:08;9;85,6;962
Store 11;Customer 333;25376;Sports;08/02/2006 21:35;3;65;963
Store 02;Customer 947;31976;Health;23/03/2008 07:00;6;45,8;964
Store 01;Customer 160;68291;Sports;23/04/2006 20:51;9;36,8;965
Store 03;Customer 1649;40370;Books;23/02/2007 23:11;9;82,2;966
Store 08;Customer 1254;57303;Toys;20/12/2007 23:40;2;89,8;967
Store 06;Customer 989;15336;Electronics;22/04/2007 23:10;2;73,3;968
Store 07;Customer 1293;89230;Home/Garden;20/11/2005 13:07;2;31,9;969
Store 03;Customer 707;48280;Home/Garden;22/07/2005 08:35;1;71,4;970
Store 07;Customer 348;94478;Clothing;26/05/2005 14:16;4;36,8;971
Store 05;Customer 274;42697;Sports;23/10/2005 14:56;6;17,1;972
Store 09;Customer 630;53957;Clothing;25/11/2008 05:16;8;97,1;973
Store 07;Customer 1246;50016;Health;05/12/2006 01:23;6;67,7;974
Store 02;Customer 1201;21652;Sports;06/02/2007 03:23;1;40,6;975
Store 03;Customer 287;49212;Movies;02/06/2008 18:23;8;85,2;976
Store 11;Customer 1461;56827;Clothing;08/04/2006 11:23;9;14,4;977
Store 09;Customer 846;61327;Electronics;28/10/2006 01:19;9;94,2;978
Store 09;Customer 661;26399;Toys;23/04/2007 17:46;4;21,8;979
Store 11;Customer 1821;81023;Books;01/02/2006 11:47;1;38,6;980
Store 11;Customer 518;77226;Health;16/09/2007 18:06;4;94,5;981
Store 09;Customer 920;83953;Electronics;02/04/2005 13:52;7;46,5;982
Store 09;Customer 469;91662;Clothing;21/04/2008 05:07;4;36,2;983
Store 04;Customer 1920;34597;Toys;28/05/2006 17:44;8;30,7;984
Store 09;Customer 1501;27182;Clothing;08/05/2008 20:16;2;33,9;985
Store 12;Customer 1995;72849;Electronics;20/05/2007 00:19;7;20,4;986
Store 15;Customer 1357;47771;Books;30/09/2008 10:13;6;27,1;987
Store 15;Customer 958;73700;Electronics;26/10/2005 16:29;9;63;988
Store 05;Customer 949;95616;Home/Garden;23/08/2006 07:47;8;16,6;989
Store 04;Customer 994;11701;Health;11/06/2008 15:09;4;96,5;990
Store 09;Customer 476;27695;Health;14/11/2006 05:26;3;33;991
Store 08;Customer 1596;22636;Home/Garden;13/01/2006 11:01;8;94,9;992
Store 13;Customer 1799;26561;Toys;31/05/2005 20:28;9;20,7;993
Store 01;Customer 1158;66421;Clothing;16/11/2005 15:09;2;35,9;994
Store 15;Customer 1300;26415;Clothing;10/05/2006 07:27;9;84,6;995
Store 04;Customer 563;84496;Clothing;08/02/2005 01:58;4;33,9;996
Store 09;Customer 1908;41932;Home/Garden;25/03/2007 23:15;3;11,8;997
Store 11;Customer 704;24775;Sports;01/07/2006 00:32;3;11,2;998
Store 15;Customer 1595;12436;Home/Garden;23/07/2005 17:36;1;41,6;999
Store 07;Customer 786;53956;Sports;13/11/2005 01:16;6;78;1000
Store 10;Customer 385;86669;Clothing;15/08/2008 21:23;7;66,1;1001
Store 09;Customer 1852;68553;Home/Garden;04/07/2006 03:10;9;12,1;1002
Store 14;Customer 435;51560;Movies;12/02/2005 12:15;4;57,9;1003
Store 01;Customer 301;91587;Home/Garden;09/11/2006 23:55;4;32,3;1004
Store 12;Customer 1966;93888;Movies;04/12/2005 22:08;9;43,3;1005
Store 05;Customer 1033;56332;Books;18/01/2008 21:18;2;95,3;1006
Store 15;Customer 1970;57131;Books;08/05/2008 19:40;5;49,1;1007
Store 09;Customer 1075;63691;Books;09/07/2008 15:52;1;70,6;1008
Store 08;Customer 627;69009;Clothing;09/04/2007 00:16;1;90,6;1009
Store 01;Customer 1884;78457;Toys;07/01/2008 22:50;9;28,7;1010
Store 09;Customer 1598;12293;Books;08/10/2006 17:17;3;41,2;1011
Store 12;Customer 188;72103;Movies;25/11/2008 17:31;6;60,4;1012
Store 09;Customer 903;21026;Books;05/08/2008 18:12;8;99,9;1013
Store 03;Customer 627;26450;Clothing;15/05/2007 13:46;7;17,9;1014
Store 11;Customer 809;14725;Electronics;15/01/2008 10:29;5;38,2;1015
Store 09;Customer 896;84744;Books;18/08/2007 12:14;7;34,5;1016
Store 07;Customer 941;81579;Movies;15/03/2007 00:56;9;54,9;1017
Store 05;Customer 55;25175;Movies;29/06/2005 05:30;2;59,1;1018
Store 11;Customer 1652;64056;Health;28/10/2008 01:31;1;79,5;1019
Store 10;Customer 180;47552;Books;02/08/2008 03:32;9;91,4;1020
Store 11;Customer 1581;57612;Home/Garden;03/08/2006 12:44;9;33,4;1021
Store 05;Customer 266;71043;Sports;10/08/2008 06:09;6;58,8;1022
Store 01;Customer 530;94917;Books;30/06/2005 04:29;5;91,7;1023
Store 06;Customer 1663;27212;Electronics;09/04/2007 23:14;3;52,6;1024
Store 08;Customer 636;67437;Clothing;23/09/2005 20:22;7;71;1025
Store 03;Customer 1232;41714;Home/Garden;28/04/2008 06:17;8;69,1;1026
Store 07;Customer 27;21941;Books;12/10/2008 21:34;8;73,8;1027
Store 06;Customer 155;81597;Books;26/04/2006 16:07;3;72;1028
Store 04;Customer 1001;56726;Electronics;29/09/2008 20:33;9;52,4;1029
Store 03;Customer 1193;14113;Books;19/05/2006 01:35;3;84,6;1030
Store 11;Customer 1915;48111;Clothing;25/01/2008 17:29;1;17,3;1031
Store 03;Customer 566;97650;Electronics;03/09/2006 00:37;9;62,8;1032
Store 01;Customer 1588;95337;Clothing;19/10/2008 22:54;9;62,3;1033
Store 01;Customer 396;86882;Home/Garden;02/07/2007 23:34;3;98,5;1034
Store 11;Customer 1110;30832;Clothing;30/03/2006 22:26;2;44,1;1035
Store 14;Customer 1960;56421;Movies;12/07/2008 08:54;3;22,5;1036
Store 02;Customer 908;74396;Books;15/03/2007 18:08;7;10,5;1037
Store 12;Customer 495;84089;Electronics;16/07/2007 20:07;3;44,8;1038
Store 11;Customer 746;73066;Movies;24/10/2007 16:42;7;92,6;1039
Store 07;Customer 334;48304;Home/Garden;13/03/2008 20:24;8;68,2;1040
Store 14;Customer 1124;10917;Sports;25/08/2006 00:16;3;22,4;1041
Store 08;Customer 930;31704;Electronics;23/12/2007 23:47;3;47,9;1042
Store 05;Customer 673;97283;Electronics;19/06/2005 02:14;5;22,6;1043
Store 03;Customer 1396;98860;Home/Garden;09/11/2007 10:41;4;72,8;1044
Store 02;Customer 1587;63822;Books;29/05/2006 19:40;9;93;1045
Store 06;Customer 1819;55779;Toys;15/08/2007 00:39;2;74;1046
Store 06;Customer 1841;89389;Books;16/02/2007 07:38;5;47;1047
Store 04;Customer 1713;68694;Movies;08/12/2005 07:28;6;37,4;1048
Store 05;Customer 1111;63144;Clothing;07/10/2008 21:58;9;37,4;1049
Store 04;Customer 1803;24383;Books;20/02/2008 10:18;5;49,1;1050
Store 12;Customer 913;67637;Sports;15/11/2007 02:23;2;75,2;1051
Store 02;Customer 1804;92061;Electronics;20/03/2008 16:14;7;16,7;1052
Store 06;Customer 965;46123;Movies;30/07/2007 17:30;9;70,5;1053
Store 12;Customer 1743;82589;Toys;18/01/2007 18:53;6;33,8;1054
Store 10;Customer 1977;32213;Clothing;24/02/2006 15:43;5;87,4;1055
Store 03;Customer 1101;21484;Home/Garden;19/01/2006 01:03;2;87,1;1056
Store 12;Customer 415;41050;Toys;25/09/2005 00:08;7;81,2;1057
Store 11;Customer 1843;96143;Books;02/09/2007 13:03;3;69,9;1058
Store 02;Customer 1479;22532;Clothing;03/08/2005 22:03;7;80,4;1059
Store 12;Customer 1453;26624;Toys;13/02/2005 12:01;1;97,7;1060
Store 14;Customer 1313;38420;Books;20/05/2006 07:27;1;95;1061
Store 10;Customer 529;37525;Movies;21/11/2008 06:36;8;60,9;1062
Store 06;Customer 1113;84845;Books;05/02/2006 12:50;1;82,5;1063
Store 09;Customer 542;83286;Electronics;06/09/2005 17:31;3;35,8;1064
Store 01;Customer 1737;10583;Movies;25/09/2007 01:52;1;28,5;1065
Store 03;Customer 54;94198;Toys;30/04/2007 19:05;9;55,4;1066
Store 10;Customer 1371;53164;Toys;03/09/2008 07:04;3;57,9;1067
Store 08;Customer 1878;41651;Movies;07/09/2008 07:59;5;75,5;1068
Store 15;Customer 802;69119;Books;25/07/2006 23:37;4;17,1;1069
Store 05;Customer 884;73390;Movies;09/07/2005 04:31;3;83,7;1070
Store 02;Customer 414;36995;Health;20/04/2006 18:09;8;97,8;1071
Store 15;Customer 1894;67633;Electronics;08/10/2007 05:56;9;56,6;1072
Store 13;Customer 1197;45084;Toys;04/12/2005 04:14;7;82,5;1073
Store 12;Customer 707;56271;Toys;24/08/2007 08:44;8;84,8;1074
Store 13;Customer 1922;55548;Home/Garden;28/05/2007 12:17;8;94,7;1075
Store 07;Customer 457;17138;Movies;22/03/2008 18:25;2;82,3;1076
Store 09;Customer 717;53729;Books;01/08/2005 08:12;5;82,9;1077
Store 03;Customer 1699;42374;Health;02/01/2007 23:38;6;30,5;1078
Store 07;Customer 1505;23545;Home/Garden;01/08/2005 15:49;3;58,1;1079
Store 13;Customer 1176;55924;Home/Garden;24/08/2008 00:37;8;55,7;1080
Store 01;Customer 333;98968;Sports;08/05/2006 14:41;3;68,5;1081
Store 04;Customer 1788;34909;Health;15/01/2008 03:43;1;28,9;1082
Store 05;Customer 1114;91928;Clothing;10/04/2007 14:47;5;23,9;1083
Store 04;Customer 330;48449;Sports;28/03/2007 10:21;2;48;1084
Store 06;Customer 1663;22450;Toys;22/06/2008 14:44;4;37,7;1085
Store 07;Customer 1510;79352;Health;09/11/2008 12:19;6;73,7;1086
Store 02;Customer 1158;14882;Books;12/07/2007 14:48;5;90,7;1087
Store 15;Customer 296;77633;Books;13/01/2007 14:08;9;24,6;1088
Store 06;Customer 323;63835;Electronics;13/05/2007 09:32;3;11,9;1089
Store 07;Customer 676;78879;Electronics;07/08/2006 04:00;5;20,4;1090
Store 02;Customer 938;14129;Toys;14/05/2005 20:36;1;79,2;1091
Store 09;Customer 1758;33134;Toys;19/01/2007 03:14;2;38,7;1092
Store 09;Customer 881;83820;Toys;19/03/2005 00:03;4;65;1093
Store 06;Customer 1514;77862;Sports;28/11/2007 15:33;2;13,2;1094
Store 10;Customer 105;92560;Books;07/09/2008 17:32;2;56,9;1095
Store 04;Customer 93;33155;Home/Garden;19/09/2006 17:57;7;56,2;1096
Store 15;Customer 1829;28826;Home/Garden;17/08/2005 01:37;9;47,5;1097
Store 01;Customer 1455;64299;Movies;21/11/2007 08:59;3;45,2;1098
Store 02;Customer 372;81982;Toys;13/09/2005 20:38;6;27,4;1099
Store 07;Customer 845;75058;Home/Garden;15/05/2008 15:29;9;10,1;1100
Store 07;Customer 662;87036;Electronics;01/06/2006 06:53;6;61,6;1101
Store 05;Customer 61;61708;Sports;26/11/2005 18:07;4;62,9;1102
Store 05;Customer 1201;89148;Clothing;13/11/2006 02:25;6;41,3;1103
Store 08;Customer 863;25439;Movies;08/04/2008 19:03;8;18,5;1104
Store 10;Customer 738;29641;Sports;03/06/2007 23:57;8;35;1105
Store 15;Customer 452;62420;Toys;12/11/2007 12:05;4;99,2;1106
Store 12;Customer 1397;34694;Clothing;24/09/2005 21:29;6;56,4;1107
Store 09;Customer 223;81502;Electronics;15/08/2005 10:04;1;76,2;1108
Store 08;Customer 201;50703;Home/Garden;21/05/2006 16:46;4;43,9;1109
Store 08;Customer 766;55490;Toys;23/03/2007 08:56;2;75,7;1110
Store 09;Customer 1182;59982;Electronics;24/01/2008 06:22;7;11,9;1111
Store 10;Customer 1656;93621;Home/Garden;25/09/2007 06:34;1;91,2;1112
Store 07;Customer 1956;72783;Sports;09/08/2008 11:42;1;88,2;1113
Store 10;Customer 1070;46501;Sports;29/12/2005 03:03;9;34,3;1114
Store 07;Customer 673;82146;Home/Garden;14/03/2008 15:41;8;31,3;1115
Store 01;Customer 482;20271;Sports;04/04/2005 12:21;3;87,5;1116
Store 03;Customer 1553;76661;Health;09/07/2007 20:13;9;55,4;1117
Store 10;Customer 1985;68008;Books;23/01/2006 08:56;6;64,6;1118
Store 09;Customer 908;30304;Sports;12/09/2007 22:55;3;65,1;1119
Store 15;Customer 1910;72766;Movies;05/12/2007 16:35;6;90,7;1120
Store 04;Customer 1869;60917;Books;11/02/2007 15:57;7;48,3;1121
Store 14;Customer 438;39413;Electronics;05/11/2007 10:39;7;54,3;1122
Store 12;Customer 729;10000;Sports;11/08/2008 11:15;9;78,4;1123
Store 03;Customer 1010;26924;Clothing;25/12/2007 09:25;2;98,9;1124
Store 02;Customer 222;49329;Toys;20/09/2008 10:19;5;85,3;1125
Store 11;Customer 1305;92793;Electronics;09/05/2007 04:24;5;56,2;1126
Store 08;Customer 480;43758;Health;16/02/2005 21:44;6;39,5;1127
Store 13;Customer 1735;33022;Health;07/10/2008 13:21;2;60,3;1128
Store 09;Customer 1228;32823;Movies;15/10/2008 11:10;8;73,7;1129
Store 06;Customer 650;77331;Toys;13/03/2006 19:03;8;97;1130
Store 01;Customer 1798;90970;Health;23/10/2007 08:11;1;76,4;1131
Store 09;Customer 767;51572;Sports;25/10/2007 03:52;5;13,6;1132
Store 02;Customer 619;56919;Books;25/03/2005 17:55;3;21,6;1133
Store 08;Customer 1372;39897;Movies;07/08/2008 19:46;2;38;1134
Store 10;Customer 1671;58472;Health;13/03/2008 03:21;7;62,9;1135
Store 12;Customer 1851;87665;Electronics;01/07/2006 03:45;3;63,6;1136
Store 04;Customer 1958;42961;Sports;24/10/2005 04:00;5;67,5;1137
Store 09;Customer 937;86921;Clothing;03/09/2007 15:41;4;32,3;1138
Store 05;Customer 1469;62467;Books;19/01/2007 18:30;5;32,3;1139
Store 02;Customer 1306;71458;Toys;25/03/2007 03:30;9;23,9;1140
Store 14;Customer 1387;49468;Toys;24/07/2005 02:47;1;79,7;1141
Store 07;Customer 1586;76553;Books;08/01/2008 19:26;1;40,5;1142
Store 13;Customer 76;94302;Health;14/11/2006 23:40;6;94,7;1143
Store 13;Customer 709;23150;Electronics;25/01/2007 10:03;6;57,8;1144
Store 01;Customer 975;56082;Toys;26/11/2008 12:49;8;59,5;1145
Store 14;Customer 1028;18059;Health;02/07/2006 07:08;5;18,4;1146
Store 14;Customer 395;14618;Home/Garden;23/11/2007 23:54;6;35,8;1147
Store 03;Customer 1975;34667;Health;20/10/2006 12:17;7;89,8;1148
Store 12;Customer 942;46856;Sports;11/08/2007 04:17;3;21,5;1149
Store 01;Customer 805;92207;Home/Garden;16/07/2007 22:15;1;20,5;1150
Store 01;Customer 448;35443;Movies;21/06/2007 01:38;8;54,6;1151
Store 02;Customer 1834;88968;Books;28/11/2006 10:03;8;61,2;1152
Store 13;Customer 961;47164;Toys;24/06/2005 18:26;6;88,4;1153
Store 02;Customer 557;38759;Clothing;31/10/2005 05:48;2;52,7;1154
Store 13;Customer 904;19556;Health;10/08/2008 01:19;1;31,5;1155
Store 11;Customer 1660;52908;Electronics;27/04/2007 12:26;6;37,2;1156
Store 10;Customer 1131;54535;Electronics;30/09/2008 12:13;8;21,5;1157
